INFO_ORIGE,ID,COLLECTORS,PAIS,Locality,Habitat,Abundance,Plant_Desc,Min_Elevat,Max_Elevat,Averege_Elevat,SRTM90m,Average_STRM90M_STRM30M,Datum geodesico,LATITUDE,LONGITUD,Useful_mapping,GENUS,full_scien,name_clean,Tipo,Common_Nam,Repository,IUCN_RL_CO,IUCN_RL_cr,GEPC_Natio,GEPC_Nat_1,Native,Endemic
Diaz,Rang11001,"Rangel Ch., J. Orlando",COLOMBIA,"Cesar  Serrania del Perija, mpio. de Manaure, Casa de Vidrio, 32 km SE de Manaure.",no data,no data,no data,2940,2940,2940,3250,3253,WGS84,10.43374,-72.90028,1,Espeletia,Espeletia perijaensis Cuatrec.,Espeletia perijaensis,Especie,Frailejon,no data,EN,"B1ab(ii,iii)",EN,"B1ab(ii,iii)",Native,NA
Diaz,Gran10965,"Grant, M.L.; DELETE 10965",VENEZUELA,"COLOMBIA: Cesar. Sierra de Perija, 25 km E of Codazzi, on the Venezuelan border (half of this number friom Venezuela).",Paramo,no data,"Tree, 13 fett high, 3 in dbh. Flowers whitered. See photographs. In flower.",3200,3200,3200,3252,3242.5,WGS84,10.01948,-72.96289,1,Espeletia,Espeletia divisoriensis (Cuatrec.) Mavárez,Espeletia divisoriensis,Especie,no data,"US, F",EN,B2ab(iii),EN,"B1ab(ii,iii)",Native,NA
Diaz,Gran10.965,"Grant, M.L.; DELETE 10.965",VENEZUELA,"COLOMBIA: Cesar. Cordillera Oriental, Sierra de Perija, 25 km east of Codazzi, on the Venezuelan border.",no data,no data,no data,3200,3200,3200,3225,3229.5,WGS84,10.45657,-72.89208,1,Espeletia,Espeletia occulta S.F.Blake,Espeletia occulta,Especie,no data,COL,LC,NA,CR,B1ab(iii),Native,NA
Diaz,Cuat25192,"Cuatrecasas, Jose; romerio-Castaneda, R.",COLOMBIA,"Magdalena  Sierra de Perija, Quebrada de Floridablanca.",no data,no data,no data,2800,2800,2800,3240,3239.5,WGS84,10.36077,-72.90524,1,Espeletia,Espeletia perijaensis Cuatrec.,Espeletia perijaensis,Especie,Frailejon,no data,EN,"B1ab(ii,iii)",EN,"B1ab(ii,iii)",Native,NA
Diaz,Cuat25032,"Cuatrecasas, Jose; romerio-Castaneda, R.",COLOMBIA,"Magdalena  Sierra de Perija, E of Manaure: Sabana Rubia.",Paramo,no data,Acaulescente riosette-plant. Coriollas yellow.,3000,3000,3000,3484,3489,WGS84,10.34047,-72.90959,1,Espeletia,Espeletia perijaensis Cuatrec.,Espeletia perijaensis,Especie,Frailejon,no data,EN,"B1ab(ii,iii)",EN,"B1ab(ii,iii)",Native,NA
Diaz,Cuad5085,"Cuadrios V., Hermes",COLOMBIA,"Cesar riobles La Paz Cesar, riobles (La Paz), Manaure, Paramo de Sabana Rubia. .",no data,no data,"Cauli-roseta, inflorescencia amarilla.",2900,2900,2900,3309,3314,WGS84,10.34225,-72.91627,1,Espeletia,Espeletia perijaensis Cuatrec.,Espeletia perijaensis,Especie,Frailejon,no data,EN,"B1ab(ii,iii)",EN,"B1ab(ii,iii)",Native,NA
Diaz,Cuad3740,"Cuadrios, H.; Gentry, A.",COLOMBIA,Cesar,no data,no data,"Cauliroseta, inflorescencia amarilla.",3250,3250,3250,3349,3344.5,WGS84,10.3422,-72.9159,1,Espeletia,Espeletia perijaensis Cuatrec.,Espeletia perijaensis,Especie,Frailejon,no data,EN,"B1ab(ii,iii)",EN,"B1ab(ii,iii)",Native,NA
Diaz,Carr7,"Carriker, M.A.",COLOMBIA,"Magdalena  Tres tetas (south peak), Sierra Perija.",no data,no data,no data,3000,3000,3000,2955,2956,WGS84,10.46266,-72.90894,1,Espeletia,Espeletia perijaensis Cuatrec.,Espeletia perijaensis,Especie,Frailejon,no data,EN,"B1ab(ii,iii)",EN,"B1ab(ii,iii)",Native,NA
Diaz,Carr33,"Carriker, M.A.",COLOMBIA,"Magdalena  Cerro Pintado, Sierra de Perija.",no data,no data,no data,3100,3100,3100,3278,3277.5,WGS84,10.45449,-72.89309,1,Espeletia,Espeletia perijaensis Cuatrec.,Espeletia perijaensis,Especie,Frailejon,no data,EN,"B1ab(ii,iii)",EN,"B1ab(ii,iii)",Native,NA
GBIF,3499568948,Lepidoptera Colombiana,COLOMBIA,"Zulia, VE",no data,no data,no data,0,0,0,2328,2346.5,no data,10.32452,-72.92653,1,Espeletia,Espeletia perijaensis Cuatrec.,Espeletia perijaensis,Especie,Frailejon,no data,EN,"B1ab(ii,iii)",EN,"B1ab(ii,iii)",Native,NA
GBIF,3113431284,Fernando J. M. riojas-Runjaic,COLOMBIA,"Zulia, VE",no data,no data,no data,0,0,0,2258,2258.5,no data,10.14691,-72.97428,1,Espeletia,Espeletia divisoriensis (Cuatrec.) Mavárez,Espeletia divisoriensis,Especie,no data,no data,EN,B2ab(iii),EN,"B1ab(ii,iii)",Native,NA
GBIF,2813157627,Carriker M A,COLOMBIA,"COLOMBIA, MAGDALENA, sd Perij Serrania del, Cerro Pintado",no data,no data,no data,3100,3100,3100,3329,3323.5,no data,10.45076,-72.89706,1,Espeletia,Espeletia perijaensis Cuatrec.,Espeletia perijaensis,Especie,Frailejon,no data,EN,"B1ab(ii,iii)",EN,"B1ab(ii,iii)",Native,NA
GBIF,2013788578,Jess Orlando Rangel-Churio,VENEZUELA,"Serrania del Perija, mpio. de Manaure, Casa de Vidrio, 32 km SE de Manaure.",no data,no data,no data,0,0,0,2369,2368.5,no data,10.41667,-72.88333,1,Espeletia,Espeletia perijaensis Cuatrec.,Espeletia perijaensis,Especie,Frailejon,no data,EN,"B1ab(ii,iii)",EN,"B1ab(ii,iii)",Native,NA
GBIF,1934721720,Jose Cuatrecasas,COLOMBIA,"COLOMBIA. Magdalena: Sierra del Perij, east of Manaure: Sabana Rubia, Paramo. 3000-3100 m. alt.",Paramo,no data,no data,0,0,0,3138,3140.5,no data,10.35595,-72.91316,1,Espeletia,Espeletia perijaensis Cuatrec.,Espeletia perijaensis,Especie,Frailejon,no data,EN,"B1ab(ii,iii)",EN,"B1ab(ii,iii)",Native,NA
GBIF,1456290125,S. S. Tillett & K. Hnig,COLOMBIA,"Envirions of Campamento Friontera II', headwaters of Rio Negro Sierra de Perija, Serrania de Los Motilones, Distrito Perija",no data,no data,no data,0,0,0,2981,2986.5,no data,10.0036,-72.9736,1,Espeletia,Espeletia perijaensis Cuatrec.,Espeletia perijaensis,Especie,Frailejon,no data,EN,"B1ab(ii,iii)",EN,"B1ab(ii,iii)",Native,NA
GBIF,1456272770,S. S. Tillett & K. Hnig,COLOMBIA,"Friom Hacienda Buena Vista to N side of Cerro Laminado (ca 5 km N of Buena Vista), headwaters of Rio Apon, Sierra de Perija, Serrania de Valle-Dupar, Distrito Perija",no data,no data,no data,0,0,0,3465,3467.5,no data,10.3397,-72.9039,1,Espeletia,Espeletia divisoriensis (Cuatrec.) Mavárez,Espeletia divisoriensis,Especie,no data,no data,EN,B2ab(iii),EN,"B1ab(ii,iii)",Native,NA
GBIF,1321521207,M. A. Carriker,COLOMBIA,"Cerro Pintado, Sierra de Perij.",no data,no data,no data,0,0,0,3228,3225,no data,10.4588,-72.8948,1,Espeletia,Espeletia perijaensis Cuatrec.,Espeletia perijaensis,Especie,Frailejon,no data,EN,"B1ab(ii,iii)",EN,"B1ab(ii,iii)",Native,NA
GBIF,1320195386,M. A. Carriker,COLOMBIA,"Tres tetas (south peak), Sierra Perij.",no data,no data,no data,0,0,0,2770,2783.5,no data,10.4663,-72.911,1,Espeletia,Espeletia brassicoidea Cuatrec.,Espeletia brassicoidea,Especie,no data,no data,VU,B1ab(iii),VU,B1ab(iii),NA,NA
GBIF,1319872877,S. S. Tillett & K. Hnig,VENEZUELA,"Envirions of Campamento Friontera V, on inTeranational boundary; headwaters of rio Guasare; SIERRA DE PERIJÁ†? SERRANIA DE VALLEDUPAR. .","On main maleterio trail friom Manaure, Colombia; the whole area severily burned over in the past 10 years, and overgrazed, changed friom nearly complete cover of forest to grass savanna, much of the soil highly erioded and with a high prioportion of char",no data,no data,0,0,0,2530,2532,no data,10.3855,-72.8785,1,Espeletia,Espeletia perijaensis Cuatrec.,Espeletia perijaensis,Especie,Frailejon,no data,EN,"B1ab(ii,iii)",EN,"B1ab(ii,iii)",Native,NA
GBIF,1319689918,J. Cuatrecasas & R. R. Castaneda,COLOMBIA,"Sierra de Perij, E of Manaure: Sabana Rubia.",Paramo,no data,no data,0,0,0,3119,3112.5,no data,10.2605,-72.9486,1,Espeletia,Espeletia perijaensis Cuatrec.,Espeletia perijaensis,Especie,Frailejon,no data,EN,"B1ab(ii,iii)",EN,"B1ab(ii,iii)",Native,NA
GBIF,1318002672,H. Cuadrios & A. H. Gentry,COLOMBIA,Paramo de Sabana Rubia.,no data,no data,no data,0,0,0,2963,2960.5,no data,10.2623,-72.9549,1,Espeletia,Espeletia perijaensis Cuatrec.,Espeletia perijaensis,Especie,Frailejon,no data,EN,"B1ab(ii,iii)",EN,"B1ab(ii,iii)",Native,NA
GBIF,1317239276,M. L. Grant,COLOMBIA,"Sierra de Perij, 25 km E of Codazzi, on the Venezuelan border (half of this number friom Venezuela).",Paramo,no data,no data,0,0,0,3252,3242.5,no data,10.0195,-72.9629,1,Espeletia,Espeletia divisoriensis (Cuatrec.) Mavárez,Espeletia divisoriensis,Especie,no data,no data,EN,B2ab(iii),EN,"B1ab(ii,iii)",Native,NA
GBIF,1269529443,Pedro Erasmos TorriJose Munoz | Yeison Herrera-Medina,COLOMBIA,Sitio Sabana Rubia,Paramo,no data,no data,0,0,0,2814,2821.5,no data,10.37297,-72.92167,1,Espeletia,Espeletia perijaensis Cuatrec.,Espeletia perijaensis,Especie,Frailejon,no data,EN,"B1ab(ii,iii)",EN,"B1ab(ii,iii)",Native,NA
GBIF,1269529385,Pedro Erasmos TorriJose Munoz | Yeison Herrera-Medina,COLOMBIA,Sitio Sabana Rubia,Paramo,no data,no data,0,0,0,2830,2829.5,no data,10.37283,-72.92175,1,Espeletia,Espeletia perijaensis Cuatrec.,Espeletia perijaensis,Especie,Frailejon,no data,EN,"B1ab(ii,iii)",EN,"B1ab(ii,iii)",Native,NA
GBIF,1269529205,Pedro Erasmos TorriJose Munoz | Yeison Herrera-Medina,COLOMBIA,Sitio Sabana Rubia,Paramo,no data,no data,0,0,0,2830,2829.5,no data,10.37272,-72.92181,1,Espeletia,Espeletia perijaensis Cuatrec.,Espeletia perijaensis,Especie,Frailejon,no data,EN,"B1ab(ii,iii)",EN,"B1ab(ii,iii)",Native,NA
Diaz,Lope22173,"Lopez-Figueiras, M.; DELETE 22173",VENEZUELA,VENEZUELA: Lara. Paramo de Los Nepes. Sierra de Barbacoas.,no data,no data,In flower.,2500,2500,2500,2518,2520.5,no data,9.7019,-70.04674,1,Espeletia,Espeletia neriifolia (Bonpl. ex Humb.) Sch.Bip. ex Wedd.,Espeletia neriifolia,Especie,no data,US,LC,NA,EN,B1ab(iii),Native,NA
Diaz,Lope16780,"Lopez-Figueiras, M.; DELETE 16780",VENEZUELA,"VENEZUELA: Lara. Sierra de Barbacoas, Nepe Pequeno, un sector del paramo de Los Nepes, inmediaciones de Las Porqueras.",no data,?önico ejemplar encontrado,"Planta acaule, esteril.",2500,2500,2500,2530,2541,no data,9.75794,-70.0519,1,Espeletia,Espeletia emmanuelis (Cuatrec.) Mavárez,Espeletia emmanuelis,Especie,no data,US,NA,NA,NA,NA,Native,NA
Diaz,Lope16779,"Lopez-Figueiras, M.; DELETE 16779",VENEZUELA,"VENEZUELA: Lara. Sierra de Barbacoas, Nepe Pequeno, un sector del paramo de Los Nepes, inmediaciones de Las Porqueras.",no data,no data,In flower.,2500,2500,2500,2490,2494,no data,9.7424,-70.0412,1,Espeletia,Espeletia vergarae (Cuatrec. & Lopez-Fig.) Mavarez,Espeletia vergarae,Especie,no data,US,NA,NA,NA,NA,Native,NA
Diaz,Lope16778,"Lopez-Figueiras, M.; DELETE 16778",VENEZUELA,"VENEZUELA: Lara. Paramo de Los Nepes. Sierra de Barbacoas, Nepe Pequeno, un sector del paramo de Los Nepes, inmediaciones de Las Porqueras.",no data,no data,In flower.,2500,2500,2500,2489,2490,no data,9.69747,-70.05557,1,Espeletia,Espeletia neriifolia (Bonpl. ex Humb.) Sch.Bip. ex Wedd.,Espeletia neriifolia,Especie,no data,US,LC,NA,EN,B1ab(iii),Native,NA
Diaz,Lope16777,"Lopez-Figueiras, M.; DELETE 16777",VENEZUELA,"VENEZUELA: Lara. Sierra de Barbacoas, Los Potreritos, un sector del paramo Los Nepes, inmediaciones de Las Porqueras.",no data,no data,"Planta acaule, esteril.",2600,2700,2650,2658,2659.5,no data,9.74859,-70.04394,1,Espeletia,Espeletia emmanuelis (Cuatrec.) Mavárez,Espeletia emmanuelis,Especie,no data,US,NA,NA,NA,NA,Native,NA
Diaz,Lope16776,"Lopez-Figueiras, M.; DELETE 16776",VENEZUELA,"VENEZUELA: Lara. Sierra de Barbacoas, Los Potreritos, un sector del paramo Los Nepes, inmediaciones de Las Porqueras.",no data,no data,no data,2600,2700,2650,2642,2636,no data,9.75245,-70.04471,1,Espeletia,Espeletia paltonioides Standl.,Espeletia paltonioides,Especie,no data,US,NA,NA,NA,NA,Native,NA
Diaz,Lope16775,"Lopez-Figueiras, M.; DELETE 16775",VENEZUELA,"VENEZUELA: Lara. Sierra de Barbacoas, Los Potreritos, un sector del paramo Los Nepes, inmediaciones de Las Porqueras.",no data,no data,"Planta esteril, caulescente, caule de 0,5 m.",2600,2700,2650,2636,2642.5,no data,9.74883,-70.0509,1,Espeletia,Espeletia emmanuelis (Cuatrec.) Mavárez,Espeletia emmanuelis,Especie,no data,US,NA,NA,NA,NA,Native,NA
Diaz,Lope16774,"Lopez-Figueiras, M.; DELETE 16774",VENEZUELA,"VENEZUELA: Trujillo. Alto del paramo de La Nariz, hacia el filo de la Sierra, Cercanias de Agua de Obispo.",no data,?önico ejemplar encontrado,Planta esteril apaenas caulescente.,2900,2900,2900,2899,2891,no data,9.67608,-70.07389,1,Espeletia,Espeletia emmanuelis (Cuatrec.) Mavárez,Espeletia emmanuelis,Especie,no data,US,NA,NA,NA,NA,Native,NA
Diaz,Lope16706,"Lopez-Figueiras, M.; Smith, R. 16706",VENEZUELA,"VENEZUELA: Lara. Paramo Los Nepes. Sierra de Barbacoas, sector de Los Potreritos, .",no data,no data,In flower.,2200,2200,2200,2220,2218,no data,9.77356,-70.04856,1,Espeletia,Espeletia vergarae (Cuatrec. & Lopez-Fig.) Mavarez,Espeletia vergarae,Especie,no data,US,NA,NA,NA,NA,Native,NA
Diaz,Dorr5511,"Dorr, L.J.; Barnett, W.; Riverio, R. 5511",VENEZUELA,"VENEZUELA: Lara. Torres. Paramo Los Nepes. Cerro Nepes Altos, ca. 10 km S of Barbacoas.",no data,no data,Leaves in a riosette. Flowers yellow. In paramo. In flower.,2100,2100,2100,1439,1439,WGS84,9.83333,-70.05,1,Espeletia,Espeletia vergarae (Cuatrec. & Lopez-Fig.) Mavarez,Espeletia vergarae,Especie,no data,"US, MO",NA,NA,NA,NA,Native,NA
Diaz,Dorr5499,"Dorr, L.J.; Barnett, L.C.; Riverio, R. 5499",VENEZUELA,"VENEZUELA: Lara. Torres. Paramo Los Nepes. Cerro Cerro Nepes Altos  Paramo Los Nepes, paramo con bosque adyacente A 10 km al S de Barbacoas.",Paramo,no data,"Arbol 3 m de alto Tallos de hasta 4 m con ramificacion acriotonica Flores radiales blancas, discales verdes Dominante. Comb. Nov. In flower.",2100,2100,2100,2086,2090,WGS84,9.72531,-70.04061,1,Espeletia,Espeletia neriifolia (Bonpl. ex Humb.) Sch.Bip. ex Wedd.,Espeletia neriifolia,Especie,no data,CAS,LC,NA,EN,B1ab(iii),Native,NA
Diaz,Dorr5083,"Dorr, L.J.; Riverio, R.; Barnett, L.C.; Diaz, W.A. 5083",VENEZUELA,VENEZUELA: Trujillo. Carache. Cerro Nepes Altos  Entre Carache y Agua de obispo. Margenes de bosque y remanentes entre la carreytera y un bosque primario conservado sobre pendientes abruptas A 20-25 km NE de Carache.,Bosque,no data,Arbusto 0.5-1 m de alto  Flores discales marriones; flores radiales blancas Frecuente. Comb. Nov. In fruit.,2100,2100,2100,2075,2092,WGS84,9.66701,-70.1337,1,Espeletia,Espeletia neriifolia (Bonpl. ex Humb.) Sch.Bip. ex Wedd.,Espeletia neriifolia,Especie,no data,CAS,LC,NA,EN,B1ab(iii),Native,NA
GBIF,1321261426,"L. J. Dorr, R. Riverio, L. C. Barnett & W. Diaz P.",VENEZUELA,Between Carache and Agua de Obispo. 15.7 km NE of Carache.,no data,no data,no data,0,0,0,1905,1915.5,no data,9.667,-70.15,1,Espeletia,Espeletia vergarae (Cuatrec. & Lopez-Fig.) Mavarez,Espeletia vergarae,Especie,no data,no data,NA,NA,NA,NA,Native,NA
GBIF,1321218157,M. Lopez Figueiras,VENEZUELA,"Alto del Paramo de La Nariz, hacia el filo de la Sierra, cercanas de Agua de Obispo.",no data,no data,no data,0,0,0,2899,2891,no data,9.67608,-70.0739,1,Espeletia,Espeletia emmanuelis (Cuatrec.) Mavárez,Espeletia emmanuelis,Especie,no data,no data,NE,NA,NA,NA,Native,NA
GBIF,1320927557,M. Lopez Figueiras & R. Smith,VENEZUELA,"Paramo Los Nepes. Sierra de Barbacoas, sector de Los Potreritos, .",no data,no data,no data,0,0,0,2220,2218,no data,9.77356,-70.0486,1,Espeletia,Espeletia vergarae (Cuatrec. & Lopez-Fig.) Mavarez,Espeletia vergarae,Especie,no data,no data,NA,NA,NA,NA,Native,NA
GBIF,1318492952,M. Lopez Figueiras,VENEZUELA,"Sierra de Barbacoas, Los Potreritos, un sector del Paramo Los Nepes, inmediaciones de Las Porqueras.",no data,no data,no data,0,0,0,2642,2636,no data,9.75245,-70.0447,1,Espeletia,Espeletia paltonioides Standl.,Espeletia paltonioides,Especie,no data,no data,NA,NA,NA,NA,Native,NA
GBIF,1318100869,M. Lopez Figueiras,VENEZUELA,"Sierra de Barbacoas, Los Potreritos, un sector del Paramo Los Nepes, inmediaciones de Las Porqueras.",no data,no data,no data,0,0,0,2658,2653,no data,9.74859,-70.0439,1,Espeletia,Espeletia emmanuelis (Cuatrec.) Mavárez,Espeletia emmanuelis,Especie,no data,no data,NE,NA,NA,NA,Native,NA
Diaz,Truj821,"Trujillo, Baltasar; Fernandez, A. 821",VENEZUELA,"VENEZUELA: Aragua. El Lagunazo, hacia la Colonia Tovar.",no data,no data,In flower.,2200,2200,2200,2196,2202.5,WGS84,10.4066,-67.30508,1,Espeletia,Espeletia neriifolia (Bonpl. ex Humb.) Sch.Bip. ex Wedd.,Espeletia neriifolia,Especie,no data,US,LC,NA,EN,B1ab(iii),Native,NA
Diaz,Ruiz10136 a,"Ruiz-Teran, Luis Enrique; Lopez-Palacios, S. 10136 a",VENEZUELA,"VENEZUELA: Aragua. Vertiente meridional del pico Codazzi, arriba de la Colonia Tovar.",no data,no data,In flower.,2160,2160,2160,2146,2148,WGS84,10.4061,-67.3078,1,Espeletia,Espeletia neriifolia (Bonpl. ex Humb.) Sch.Bip. ex Wedd.,Espeletia neriifolia,Especie,no data,US,LC,NA,EN,B1ab(iii),Native,NA
Diaz,Ruiz10136,"Ruiz-Teran, Luis Enrique; Lopez-Palacios, S.",VENEZUELA,"VENEZUELA:Distrito Federal Vargas  Vertiente septentrional del pico Codazzi, arriba de la Colonia Tovar,.",no data,no data,no data,2200,2200,2200,2192,2200.5,WGS84,10.41798,-67.30824,1,Espeletia,Espeletia neriifolia (Bonpl. ex Humb.) Sch.Bip. ex Wedd.,Espeletia neriifolia,Especie,no data,US,LC,NA,EN,B1ab(iii),Native,NA
Diaz,BERR4245,"Berry, Paul Edward; DELETE 4245",VENEZUELA,"VENEZUELA: Aragua. Bosque nublado alTeranado, +- 2200 msnm. Antes de la Colonia Tovar, en el Fundo Geremba.",no data,no data,"Arbol bien ramificado de unos 5 m de alto. Hojas agurpadas en los apices de los tallos; blanco-tomentosas por el enves, con resina oloriosa. Sinflorescencias terminales, paniculoides; ligulas blancas, flores dil disco verde-crema.",2200,2200,2200,2214,2207.5,WGS84,10.41249,-67.30298,1,Espeletia,Espeletia neriifolia (Bonpl. ex Humb.) Sch.Bip. ex Wedd.,Espeletia neriifolia,Especie,no data,MO,LC,NA,EN,B1ab(iii),Native,NA
Diaz,Berr4014,"Berry, Paul Edward; Berry, D.; Gomez, J.A.; Calvo, R. 4014",VENEZUELA,"VENEZUELA: Aragua. Hca. Yeremba, al este de la Colonia Tovar.",no data,no data,"Arbol de 3 mts. de alto, bien ramificado. Hojas coriaceas, subglabras por el haz, blanco-tomentosas por el enves. Ligulas blancas, flores del disco verdosas. In flower.",2240,2240,2240,2234,2238.5,WGS84,10.41012,-67.30429,1,Espeletia,Espeletia neriifolia (Bonpl. ex Humb.) Sch.Bip. ex Wedd.,Espeletia neriifolia,Especie,no data,"US, MO",LC,NA,EN,B1ab(iii),Native,NA
GBIF,1320843059,B. Trujillo & A. Fernandez,VENEZUELA,"El Lagunazo, hacia la Colonia Tovar.",no data,no data,no data,0,0,0,2196,2202.5,no data,10.4066,-67.3051,1,Espeletia,Espeletia neriifolia (Bonpl. ex Humb.) Sch.Bip. ex Wedd.,Espeletia neriifolia,Especie,no data,no data,LC,NA,EN,B1ab(iii),Native,NA
GBIF,1320240000,"P. E. Berry, D. Berry, J. A. Gomez & R. Calvo",VENEZUELA,"Hca. Yeremba, al este de la Colonia Tovar.",no data,no data,no data,0,0,0,2234,2238.5,no data,10.4101,-67.3043,1,Espeletia,Espeletia neriifolia (Bonpl. ex Humb.) Sch.Bip. ex Wedd.,Espeletia neriifolia,Especie,no data,no data,LC,NA,EN,B1ab(iii),Native,NA
GBIF,1318721026,L. E. Ruiz-Teran & S. Lopez-Palacios,VENEZUELA,"Vertiente septentrional del pico Codazzi, arriba de la Colonia Tovar,.",no data,no data,no data,0,0,0,2192,2195.5,no data,10.418,-67.3082,1,Espeletia,Espeletia neriifolia (Bonpl. ex Humb.) Sch.Bip. ex Wedd.,Espeletia neriifolia,Especie,no data,no data,LC,NA,EN,B1ab(iii),Native,NA
Diaz,"Nee,16822","Nee, Michael",VENEZUELA,"VENEZUELA:Distrito Federal   Parque Nacional El Avia: ridgetop in vicinity of Lagaunazo, between Pico El Avia and Pico Occidental, above the city of Caracas.",no data,no data,"Shrub 4 m tall, 10 cm diam Common.",2200,2200,2200,2220,2211,WGS84,10.54713,-66.86584,1,Espeletia,Espeletia neriifolia (Bonpl. ex Humb.) Sch.Bip. ex Wedd.,Espeletia neriifolia,Especie,no data,MO,LC,NA,EN,B1ab(iii),Native,NA
Diaz,Diaz3957,"Diazgranados, M.; Carlsen, M. 3957",VENEZUELA,VENEZUELA: Vargas. Cerro El ?Åvia.. Camino desde el hotel al Alto,En subparamo en el tope de la montana.,Muy abundante,Arbol Alt. tot.: 1.4 m; alt. de la roseta: 1.1 m; alt. visible del caule: 0.8 m; diam. de la roseta: 0.6 m (0.8 m incluyendo inflorescencias); diam. del caule: 20 cm; inflorescencias: 4 maduras y 24 secas.,2234,2234,2234,2226,2224.5,WGS84,10.5489,-66.86756,1,Espeletia,Espeletia neriifolia (Bonpl. ex Humb.) Sch.Bip. ex Wedd.,Espeletia neriifolia,Especie,no data,no data,LC,NA,EN,B1ab(iii),Native,NA
Diaz,Diaz3956,"Diazgranados, M.; Carlsen, M. 3956",VENEZUELA,VENEZUELA: Vargas. Cerro El ?Åvia.. Camino desde el hotel al Alto,En subparamo en el tope de la montana.,Muy abundante,Arbol Alt. tot.: 1.4 m; alt. de la roseta: 1.1 m; alt. visible del caule: 0.8 m; diam. de la roseta: 0.6 m (0.8 m incluyendo inflorescencias); diam. del caule: 20 cm; inflorescencias: 4 maduras y 24 secas.,2273,2273,2273,2271,2271.5,WGS84,10.5492,-66.86487,1,Espeletia,Espeletia neriifolia (Bonpl. ex Humb.) Sch.Bip. ex Wedd.,Espeletia neriifolia,Especie,no data,no data,LC,NA,EN,B1ab(iii),Native,NA
Diaz,Diaz3955,"Diazgranados, M.; Carlsen, M. 3955",VENEZUELA,VENEZUELA: Vargas. Cerro El ?Åvia.. Camino desde el hotel al Alto,En subparamo en el tope de la montana.,Muy abundante,Arbol Alt. tot.: 1.4 m; alt. de la roseta: 1.1 m; alt. visible del caule: 0.8 m; diam. de la roseta: 0.6 m (0.8 m incluyendo inflorescencias); diam. del caule: 20 cm; inflorescencias: 4 maduras y 24 secas.,1999,1999,1999,2062,2044.5,WGS84,10.5463,-66.87121,1,Espeletia,Espeletia neriifolia (Bonpl. ex Humb.) Sch.Bip. ex Wedd.,Espeletia neriifolia,Especie,no data,no data,LC,NA,EN,B1ab(iii),Native,NA
